Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
AAPL,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY
31.92454719543457,218.61546325683594,33.837501525878906,234.72000122070312,33.974998474121094,235.16000366210938,33.709999084472656,233.85000610351562,33.91749954223633,234.9499969482422,90338400,84722400
32.011810302734375,218.96006774902344,33.93000030517578,235.08999633789062,33.95750045776367,235.08999633789062,33.775001525878906,233.92999267578125,33.775001525878906,233.9499969482422,88792800,77204100
32.242958068847656,220.26400756835938,34.17499923706055,236.49000549316406,34.1875,236.69000244140625,33.994998931884766,235.50999450683594,34.057498931884766,235.52000427246094,98028800,88946100
32.339664459228516,220.0684051513672,34.27750015258789,236.27999877929688,34.279998779296875,236.5399932861328,34.02750015258789,235.8300018310547,34.10749816894531,236.02000427246094,83347600,62115200
32.2028694152832,220.2174072265625,34.13249969482422,236.44000244140625,34.369998931884766,236.89999389648438,34.07500076293945,235.55999755859375,34.345001220703125,236.8800048828125,83152800,74615900
32.233524322509766,220.49685668945312,34.165000915527344,236.74000549316406,34.165000915527344,236.7899932861328,33.81999969482422,235.41000366210938,33.977500915527344,235.4600067138672,87106400,82381600
32.297210693359375,220.8414764404297,34.23249816894531,237.11000061035156,34.36000061035156,237.30999755859375,34.06999969482422,236.35000610351562,34.28499984741211,236.63999938964844,81029600,56515400
32.31135940551758,220.24539184570312,34.247501373291016,236.47000122070312,34.36000061035156,236.9499969482422,34.17499923706055,236.02000427246094,34.27000045776367,236.6699981689453,93931600,96961900
32.971778869628906,223.32827758789062,34.9474983215332,239.77999877929688,35.037498474121094,240.32000732421875,34.400001525878906,238.3699951171875,34.47249984741211,238.38999938964844,145658400,149158200
32.7760124206543,221.92189025878906,34.7400016784668,238.27000427246094,35.06999969482422,239.57000732421875,34.689998626708984,238.2100067138672,35.0,239.55999755859375,104844000,70246000
32.96943283081055,222.0615997314453,34.94499969482422,238.4199981689453,34.95750045776367,238.61000061035156,34.647499084472656,237.72999572753906,34.69499969482422,238.1699981689453,84432400,81974300
32.865638732910156,221.4003143310547,34.834999084472656,237.7100067138672,34.942501068115234,238.1199951171875,34.650001525878906,237.00999450683594,34.842498779296875,237.5,87000000,55391500
32.90810012817383,220.739013671875,34.880001068115234,237.0,34.994998931884766,237.77000427246094,34.6974983215332,236.75999450683594,34.76499938964844,237.36000061035156,69785200,65103700
32.78544616699219,220.32920837402344,34.75,236.55999755859375,34.95000076293945,237.63999938964844,34.70500183105469,236.39999389648438,34.73749923706055,237.33999633789062,74828800,78168800
32.70998001098633,220.60861206054688,34.66999816894531,236.86000061035156,34.6974983215332,237.24000549316406,34.26250076293945,235.74000549316406,34.685001373291016,236.6999969482422,88623600,90683900
32.818477630615234,221.38168334960938,34.78499984741211,237.69000244140625,34.84000015258789,238.02000427246094,34.65999984741211,236.58999633789062,34.8125,237.97000122070312,78451200,81991700
32.83262252807617,221.49342346191406,34.79999923706055,237.80999755859375,34.85749816894531,237.86000061035156,34.70500183105469,237.24000549316406,34.712501525878906,237.6199951171875,69686800,57256800
32.78309631347656,220.6458740234375,34.747501373291016,236.89999389648438,34.912498474121094,237.24000549316406,34.709999084472656,236.19000244140625,34.82500076293945,237.17999267578125,61236400,59880800
33.12982177734375,222.5552520751953,35.1150016784668,238.9499969482422,35.1875,239.44000244140625,34.75749969482422,237.2899932861328,34.852500915527344,237.55999755859375,102767200,96081800
33.18406677246094,222.11746215820312,35.17250061035156,238.47999572753906,35.255001068115234,239.1999969482422,35.064998626708984,238.10000610351562,35.18000030517578,239.11000061035156,76928000,78344000
33.01896667480469,221.7273712158203,34.997501373291016,237.02999877929688,35.25,237.97000122070312,34.97249984741211,237.02999877929688,35.25,237.75,175540000,89002100
33.36567687988281,221.4841766357422,35.3650016784668,236.77000427246094,35.375,237.36000061035156,35.057498931884766,236.32000732421875,35.099998474121094,237.02999877929688,86168000,52537000
32.98357391357422,218.64044189453125,34.959999084472656,233.72999572753906,35.70000076293945,237.61000061035156,34.932498931884766,233.5800018310547,35.52750015258789,237.47000122070312,158119600,131809300
33.35624313354492,219.15492248535156,35.35499954223633,234.27999877929688,35.400001525878906,234.61000061035156,34.939998626708984,233.0500030517578,34.962501525878906,233.77000427246094,103440800,97569200
33.23831558227539,218.9210662841797,35.22999954223633,234.02999877929688,35.39500045776367,235.33999633789062,35.15250015258789,233.60000610351562,35.314998626708984,234.27999877929688,81385200,100410300
33.17227554321289,218.7620391845703,35.15999984741211,233.86000061035156,35.435001373291016,235.0399932861328,35.087501525878906,232.9600067138672,35.375,234.3800048828125,89582400,112504900
33.22888946533203,218.53753662109375,35.220001220703125,233.6199951171875,35.30500030517578,233.9199981689453,34.654998779296875,231.61000061035156,34.84749984741211,231.92999267578125,94300400,87454500
33.9176139831543,220.1278076171875,35.95000076293945,235.32000732421875,36.0099983215332,235.80999755859375,35.154998779296875,233.13999938964844,35.227500915527344,233.27000427246094,133499200,93483900
33.99308395385742,220.33358764648438,36.029998779296875,235.5399932861328,36.122501373291016,235.80999755859375,35.79750061035156,234.72999572753906,35.91999816894531,234.99000549316406,116760000,61950400
33.94826889038086,221.03517150878906,35.98249816894531,236.2899932861328,36.125,236.52000427246094,35.875,235.27000427246094,36.04750061035156,235.47000122070312,84829200,56737900
33.88459396362305,220.5206756591797,35.915000915527344,235.74000549316406,36.067501068115234,236.50999450683594,35.752498626708984,235.67999267578125,35.93000030517578,235.89999389648438,78646800,73733100
33.89402389526367,220.1371612548828,35.92499923706055,235.3300018310547,36.029998779296875,236.02999877929688,35.76250076293945,233.91000366210938,35.9275016784668,235.8000030517578,79942800,85546500
34.146400451660156,220.27748107910156,36.192501068115234,235.47999572753906,36.22249984741211,235.5800018310547,35.79249954223633,234.55999755859375,35.8125,235.0,79565600,56466200
33.96949768066406,219.62265014648438,36.005001068115234,234.77999877929688,36.3650016784668,237.38999938964844,35.95249938964844,234.5399932861328,36.05500030517578,236.25999450683594,110871600,108800600
33.88459396362305,220.2400360107422,35.915000915527344,235.44000244140625,36.130001068115234,236.0399932861328,35.86249923706055,234.42999267578125,36.0724983215332,234.94000244140625,84596000,69135800
33.80910873413086,220.0155487060547,35.834999084472656,235.1999969482422,36.04499816894531,236.0,35.817501068115234,234.63999938964844,35.932498931884766,235.14999389648438,66688800,74412300
33.76901626586914,220.146484375,35.79249954223633,235.33999633789062,35.970001220703125,236.25999450683594,35.724998474121094,234.72999572753906,35.900001525878906,235.36000061035156,75733600,67615300
33.40577697753906,219.8845672607422,35.407501220703125,235.05999755859375,35.837501525878906,235.17999267578125,35.01499938964844,233.33999633789062,35.73500061035156,234.89999389648438,121517600,88045300
33.44587326049805,218.9210662841797,35.45000076293945,234.02999877929688,35.537498474121094,234.9600067138672,35.252498626708984,233.77000427246094,35.400001525878906,234.74000549316406,81400000,81864400
33.268978118896484,217.4991912841797,35.26250076293945,232.50999450683594,35.595001220703125,234.49000549316406,35.26250076293945,232.50999450683594,35.477500915527344,233.63999938964844,71291600,92880400
33.45295715332031,219.42620849609375,35.45750045776367,234.57000732421875,35.470001220703125,234.57000732421875,35.217498779296875,232.8800048828125,35.369998931884766,233.11000061035156,66328400,68405400
33.304359436035156,218.77139282226562,35.29999923706055,233.8699951171875,35.5099983215332,234.49000549316406,35.27750015258789,233.0800018310547,35.352500915527344,233.72000122070312,58790000,83225800
33.181705474853516,218.369140625,35.16999816894531,233.44000244140625,35.5,234.9499969482422,35.11249923706055,233.17999267578125,35.470001220703125,234.52000427246094,69313600,68699900
33.596832275390625,220.146484375,35.61000061035156,235.33999633789062,35.72999954223633,235.85000610351562,35.290000915527344,233.77999877929688,35.30500030517578,234.14999389648438,93278400,92572200
33.55673599243164,219.44491577148438,35.567501068115234,234.58999633789062,35.66999816894531,235.30999755859375,35.462501525878906,234.1300048828125,35.61000061035156,235.25,69283600,110389800
33.8798713684082,221.8583526611328,35.90999984741211,237.1699981689453,35.98749923706055,237.41000366210938,35.79499816894531,234.55999755859375,35.875,237.17999267578125,68537200,119209900
34.08979415893555,223.1492462158203,36.13249969482422,238.5500030517578,36.224998474121094,238.9499969482422,35.967498779296875,237.80999755859375,35.977500915527344,237.91000366210938,75486000,76698300
33.88930130004883,223.00894165039062,35.91999816894531,238.39999389648438,36.150001525878906,239.52999877929688,35.845001220703125,238.35000610351562,36.11750030517578,238.50999450683594,80164800,84702500
33.91525650024414,223.19601440429688,35.9474983215332,238.60000610351562,36.040000915527344,238.9499969482422,35.82749938964844,237.97999572753906,35.97999954223633,238.77000427246094,56985200,57410300
33.882225036621094,222.7095947265625,35.912498474121094,238.0800018310547,36.07500076293945,238.92999267578125,35.817501068115234,237.92999267578125,36.022499084472656,238.89999389648438,83441600,63532800
